driver_id,team_id,gp_number,year,compound,stint_start_lap,tyre_life
ALB,williams,22,2022,C4,36.0,22.0
GAS,alphatauri,22,2022,C5,1.0,14.0
GAS,alphatauri,22,2022,C3,15.0,43.0
BOT,alfa,22,2022,C3,1.0,30.0
BOT,alfa,22,2022,C4,31.0,27.0
MSC,haas,22,2022,C4,1.0,14.0
MSC,haas,22,2022,C3,15.0,20.0
MSC,haas,22,2022,C4,35.0,23.0
MAG,haas,22,2022,C3,1.0,28.0
MAG,haas,22,2022,C4,29.0,29.0
HAM,mercedes,22,2022,C4,1.0,18.0
HAM,mercedes,22,2022,C3,19.0,37.0
LAT,williams,22,2022,C4,1.0,15.0
LAT,williams,22,2022,C3,16.0,23.0
LAT,williams,22,2022,C4,39.0,17.0
ALO,alpine,22,2022,C4,1.0,19.0
VER,red_bull,1,2023,C3,1.0,17.0
VER,red_bull,1,2023,C3,15.0,22.0
VER,red_bull,1,2023,C1,37.0,21.0
GAS,alpine,1,2023,C3,1.0,9.0
GAS,alpine,1,2023,C1,10.0,16.0
GAS,alpine,1,2023,C1,26.0,15.0
GAS,alpine,1,2023,C3,41.0,17.0
PER,red_bull,1,2023,C3,1.0,20.0
PER,red_bull,1,2023,C3,18.0,19.0
PER,red_bull,1,2023,C1,35.0,23.0
ALO,aston_martin,1,2023,C3,1.0,17.0
ALO,aston_martin,1,2023,C1,15.0,20.0
ALO,aston_martin,1,2023,C1,35.0,23.0
LEC,ferrari,1,2023,C3,1.0,13.0
LEC,ferrari,1,2023,C1,14.0,20.0
LEC,ferrari,1,2023,C1,34.0,7.0
STR,aston_martin,1,2023,C3,1.0,18.0
STR,aston_martin,1,2023,C1,16.0,15.0
STR,aston_martin,1,2023,C1,31.0,27.0
SAR,williams,1,2023,C3,1.0,12.0
SAR,williams,1,2023,C3,13.0,18.0
SAR,williams,1,2023,C1,31.0,10.0
SAR,williams,1,2023,C3,41.0,16.0
MAG,haas,1,2023,C1,1.0,15.0
MAG,haas,1,2023,C1,16.0,14.0
MAG,haas,1,2023,C3,30.0,11.0
MAG,haas,1,2023,C3,41.0,16.0
DEV,alphatauri,1,2023,C3,1.0,11.0
DEV,alphatauri,1,2023,C1,12.0,16.0
DEV,alphatauri,1,2023,C1,28.0,29.0
TSU,alphatauri,1,2023,C3,1.0,10.0
TSU,alphatauri,1,2023,C1,11.0,16.0
TSU,alphatauri,1,2023,C1,27.0,14.0
TSU,alphatauri,1,2023,C3,41.0,20.0
ALB,williams,1,2023,C3,1.0,11.0
ALB,williams,1,2023,C3,12.0,15.0
ALB,williams,1,2023,C1,27.0,14.0
ALB,williams,1,2023,C3,41.0,17.0
ZHO,alfa,1,2023,C3,1.0,12.0
ZHO,alfa,1,2023,C1,13.0,20.0
ZHO,alfa,1,2023,C3,33.0,25.0
ZHO,alfa,1,2023,C3,55.0,5.0
HUL,haas,1,2023,C3,1.0,14.0
HUL,haas,1,2023,C1,12.0,15.0
HUL,haas,1,2023,C1,27.0,14.0
HUL,haas,1,2023,C3,41.0,19.0
OCO,alpine,1,2023,C3,1.0,15.0
OCO,alpine,1,2023,C1,13.0,20.0
OCO,alpine,1,2023,C1,33.0,9.0
NOR,mclaren,1,2023,C3,1.0,10.0
NOR,mclaren,1,2023,C1,11.0,7.0
NOR,mclaren,1,2023,C3,18.0,13.0
NOR,mclaren,1,2023,C2,28.0,10.0
NOR,mclaren,1,2023,C1,38.0,10.0
NOR,mclaren,1,2023,C3,48.0,11.0
NOR,mclaren,1,2023,C3,55.0,7.0
HAM,mercedes,1,2023,C3,1.0,15.0
HAM,mercedes,1,2023,C1,13.0,18.0
HAM,mercedes,1,2023,C1,31.0,27.0
SAI,ferrari,1,2023,C3,1.0,16.0
SAI,ferrari,1,2023,C1,14.0,18.0
SAI,ferrari,1,2023,C1,32.0,26.0
RUS,mercedes,1,2023,C3,1.0,16.0
RUS,mercedes,1,2023,C1,14.0,18.0
RUS,mercedes,1,2023,C1,32.0,26.0
BOT,alfa,1,2023,C3,1.0,11.0
BOT,alfa,1,2023,C1,12.0,18.0
BOT,alfa,1,2023,C1,30.0,28.0
VER,red_bull,2,2023,C3,1.0,18.0
VER,red_bull,2,2023,C2,19.0,32.0
GAS,alpine,2,2023,C3,1.0,14.0
GAS,alpine,2,2023,C2,15.0,36.0
PER,red_bull,2,2023,C3,1.0,18.0
PER,red_bull,2,2023,C2,19.0,32.0
ALO,aston_martin,2,2023,C3,1.0,18.0
ALO,aston_martin,2,2023,C2,19.0,33.0
LEC,ferrari,2,2023,C4,1.0,16.0
LEC,ferrari,2,2023,C2,17.0,34.0
STR,aston_martin,2,2023,C3,1.0,13.0
STR,aston_martin,2,2023,C2,14.0,5.0
SAR,williams,2,2023,C2,1.0,18.0
SAR,williams,2,2023,C3,19.0,32.0
MAG,haas,2,2023,C3,1.0,8.0
MAG,haas,2,2023,C2,9.0,42.0
DEV,alphatauri,2,2023,C3,1.0,17.0
DEV,alphatauri,2,2023,C2,18.0,33.0
TSU,alphatauri,2,2023,C3,1.0,17.0
TSU,alphatauri,2,2023,C2,18.0,33.0
ALB,williams,2,2023,C3,1.0,17.0
ALB,williams,2,2023,C2,18.0,10.0
ZHO,alfa,2,2023,C3,1.0,11.0
ZHO,alfa,2,2023,C2,12.0,7.0
ZHO,alfa,2,2023,C3,19.0,32.0
HUL,haas,2,2023,C3,1.0,11.0
HUL,haas,2,2023,C2,12.0,39.0
OCO,alpine,2,2023,C3,1.0,16.0
OCO,alpine,2,2023,C2,17.0,34.0
NOR,mclaren,2,2023,C4,1.0,2.0
NOR,mclaren,2,2023,C2,3.0,17.0
NOR,mclaren,2,2023,C3,20.0,31.0
HAM,mercedes,2,2023,C2,1.0,18.0
HAM,mercedes,2,2023,C3,19.0,32.0
SAI,ferrari,2,2023,C3,1.0,15.0
SAI,ferrari,2,2023,C2,16.0,35.0
RUS,mercedes,2,2023,C3,1.0,18.0
RUS,mercedes,2,2023,C2,19.0,32.0
BOT,alfa,2,2023,C3,1.0,9.0
BOT,alfa,2,2023,C2,10.0,8.0
BOT,alfa,2,2023,C3,18.0,18.0
BOT,alfa,2,2023,C4,36.0,14.0
PIA,mclaren,2,2023,C3,1.0,1.0
VER,red_bull,3,2023,C4,1.0,8.0
VER,red_bull,3,2023,C3,9.0,47.0
VER,red_bull,3,2023,C5,56.0,6.0
GAS,alpine,3,2023,C5,1.0,8.0
GAS,alpine,3,2023,C3,9.0,47.0
GAS,alpine,3,2023,C5,56.0,3.0
PER,red_bull,3,2023,C3,1.0,1.0
PER,red_bull,3,2023,C4,2.0,1.0
PER,red_bull,3,2023,C3,3.0,6.0
PER,red_bull,3,2023,C3,9.0,48.0
PER,red_bull,3,2023,C5,56.0,2.0
PER,red_bull,3,2023,C5,58.0,1.0
ALO,aston_martin,3,2023,C4,1.0,9.0
ALO,aston_martin,3,2023,C3,9.0,47.0
ALO,aston_martin,3,2023,C5,56.0,6.0
ALO,aston_martin,3,2023,C5,58.0,5.0
LEC,ferrari,3,2023,C4,1.0,1.0
STR,aston_martin,3,2023,C4,1.0,9.0
STR,aston_martin,3,2023,C3,9.0,47.0
STR,aston_martin,3,2023,C5,56.0,7.0
STR,aston_martin,3,2023,C5,58.0,7.0
SAR,williams,3,2023,C3,1.0,1.0
SAR,williams,3,2023,C3,2.0,7.0
SAR,williams,3,2023,C4,9.0,28.0
SAR,williams,3,2023,C3,37.0,25.0
SAR,williams,3,2023,C5,55.0,3.0
MAG,haas,3,2023,C4,1.0,7.0
MAG,haas,3,2023,C3,8.0,46.0
DEV,alphatauri,3,2023,C3,1.0,8.0
DEV,alphatauri,3,2023,C4,9.0,37.0
DEV,alphatauri,3,2023,C5,46.0,9.0
DEV,alphatauri,3,2023,C5,55.0,7.0
TSU,alphatauri,3,2023,C4,1.0,8.0
TSU,alphatauri,3,2023,C3,9.0,46.0
TSU,alphatauri,3,2023,C5,55.0,1.0
TSU,alphatauri,3,2023,C5,56.0,6.0
TSU,alphatauri,3,2023,C5,58.0,9.0
ALB,williams,3,2023,C4,1.0,7.0
ZHO,alfa,3,2023,C5,1.0,1.0
ZHO,alfa,3,2023,C3,2.0,53.0
ZHO,alfa,3,2023,C5,55.0,1.0
ZHO,alfa,3,2023,C5,56.0,3.0
HUL,haas,3,2023,C4,1.0,8.0
HUL,haas,3,2023,C3,9.0,47.0
HUL,haas,3,2023,C5,56.0,6.0
HUL,haas,3,2023,C5,58.0,5.0
OCO,alpine,3,2023,C5,1.0,1.0
OCO,alpine,3,2023,C3,2.0,54.0
OCO,alpine,3,2023,C5,56.0,2.0
NOR,mclaren,3,2023,C4,1.0,8.0
NOR,mclaren,3,2023,C3,9.0,47.0
NOR,mclaren,3,2023,C5,56.0,2.0
NOR,mclaren,3,2023,C5,58.0,5.0
HAM,mercedes,3,2023,C4,1.0,8.0
HAM,mercedes,3,2023,C3,9.0,47.0
HAM,mercedes,3,2023,C5,56.0,6.0
HAM,mercedes,3,2023,C5,58.0,5.0
SAI,ferrari,3,2023,C4,1.0,7.0
SAI,ferrari,3,2023,C3,8.0,48.0
SAI,ferrari,3,2023,C5,56.0,6.0
SAI,ferrari,3,2023,C5,58.0,5.0
RUS,mercedes,3,2023,C4,1.0,7.0
RUS,mercedes,3,2023,C3,8.0,11.0
BOT,alfa,3,2023,C5,1.0,1.0
BOT,alfa,3,2023,C3,2.0,52.0
BOT,alfa,3,2023,C5,54.0,5.0
PIA,mclaren,3,2023,C4,1.0,8.0
PIA,mclaren,3,2023,C3,9.0,46.0
PIA,mclaren,3,2023,C5,55.0,1.0
PIA,mclaren,3,2023,C5,56.0,2.0
VER,red_bull,4,2023,C4,1.0,10.0
VER,red_bull,4,2023,C3,11.0,41.0
GAS,alpine,4,2023,C4,1.0,5.0
GAS,alpine,4,2023,C3,6.0,18.0
GAS,alpine,4,2023,C3,24.0,28.0
PER,red_bull,4,2023,C4,1.0,11.0
PER,red_bull,4,2023,C3,12.0,40.0
ALO,aston_martin,4,2023,C4,1.0,11.0
ALO,aston_martin,4,2023,C3,12.0,40.0
LEC,ferrari,4,2023,C4,1.0,11.0
LEC,ferrari,4,2023,C3,12.0,40.0
STR,aston_martin,4,2023,C4,1.0,11.0
STR,aston_martin,4,2023,C3,12.0,43.0
SAR,williams,4,2023,C4,1.0,8.0
SAR,williams,4,2023,C3,9.0,43.0
MAG,haas,4,2023,C4,1.0,10.0
MAG,haas,4,2023,C3,11.0,41.0
DEV,alphatauri,4,2023,C3,1.0,10.0
TSU,alphatauri,4,2023,C4,1.0,8.0
TSU,alphatauri,4,2023,C3,9.0,43.0
ALB,williams,4,2023,C4,1.0,7.0
ALB,williams,4,2023,C3,8.0,44.0
ZHO,alfa,4,2023,C4,1.0,11.0
ZHO,alfa,4,2023,C3,12.0,25.0
HUL,haas,4,2023,C3,1.0,49.0
HUL,haas,4,2023,C5,50.0,1.0
OCO,alpine,4,2023,C3,1.0,50.0
OCO,alpine,4,2023,C5,51.0,1.0
NOR,mclaren,4,2023,C4,1.0,9.0
NOR,mclaren,4,2023,C3,10.0,42.0
HAM,mercedes,4,2023,C4,1.0,9.0
HAM,mercedes,4,2023,C3,10.0,42.0
SAI,ferrari,4,2023,C4,1.0,11.0
SAI,ferrari,4,2023,C3,12.0,40.0
RUS,mercedes,4,2023,C4,1.0,11.0
RUS,mercedes,4,2023,C3,12.0,38.0
RUS,mercedes,4,2023,C5,50.0,2.0
BOT,alfa,4,2023,C4,1.0,6.0
BOT,alfa,4,2023,C3,7.0,6.0
BOT,alfa,4,2023,C3,13.0,22.0
BOT,alfa,4,2023,C4,35.0,16.0
PIA,mclaren,4,2023,C4,1.0,8.0
VER,red_bull,5,2023,C2,1.0,45.0
VER,red_bull,5,2023,C3,46.0,12.0
PER,red_bull,5,2023,C3,1.0,20.0
PER,red_bull,5,2023,C2,21.0,37.0
ALO,aston_martin,5,2023,C3,1.0,25.0
ALO,aston_martin,5,2023,C2,25.0,34.0
RUS,mercedes,5,2023,C3,1.0,17.0
RUS,mercedes,5,2023,C2,18.0,40.0
SAI,ferrari,5,2023,C3,1.0,18.0
SAI,ferrari,5,2023,C2,19.0,39.0
HAM,mercedes,5,2023,C2,1.0,37.0
HAM,mercedes,5,2023,C3,38.0,20.0
LEC,ferrari,5,2023,C3,1.0,17.0
LEC,ferrari,5,2023,C2,18.0,40.0
GAS,alpine,5,2023,C3,1.0,15.0
GAS,alpine,5,2023,C2,16.0,42.0
OCO,alpine,5,2023,C2,1.0,39.0
OCO,alpine,5,2023,C3,40.0,18.0
MAG,haas,5,2023,C3,1.0,14.0
MAG,haas,5,2023,C2,15.0,43.0
TSU,alphatauri,5,2023,C2,1.0,36.0
TSU,alphatauri,5,2023,C3,37.0,21.0
STR,aston_martin,5,2023,C2,1.0,43.0
STR,aston_martin,5,2023,C3,43.0,16.0
BOT,alfa,5,2023,C3,1.0,15.0
BOT,alfa,5,2023,C2,16.0,42.0
ALB,williams,5,2023,C3,1.0,22.0
ALB,williams,5,2023,C2,23.0,35.0
HUL,haas,5,2023,C2,1.0,33.0
HUL,haas,5,2023,C3,34.0,24.0
ZHO,alfa,5,2023,C2,1.0,31.0
ZHO,alfa,5,2023,C3,32.0,26.0
NOR,mclaren,5,2023,C4,1.0,4.0
NOR,mclaren,5,2023,C2,5.0,53.0
DEV,alphatauri,5,2023,C3,1.0,15.0
DEV,alphatauri,5,2023,C2,16.0,42.0
PIA,mclaren,5,2023,C4,1.0,5.0
PIA,mclaren,5,2023,C2,6.0,51.0
SAR,williams,5,2023,C3,1.0,2.0
VER,red_bull,6,2023,C4,1.0,55.0
VER,red_bull,6,2023,0,56.0,23.0
GAS,alpine,6,2023,C3,1.0,47.0
GAS,alpine,6,2023,C4,48.0,7.0
GAS,alpine,6,2023,0,55.0,24.0
PER,red_bull,6,2023,C4,1.0,1.0
PER,red_bull,6,2023,C3,2.0,33.0
PER,red_bull,6,2023,C4,35.0,20.0
PER,red_bull,6,2023,0,54.0,4.0
PER,red_bull,6,2023,0,58.0,13.0
PER,red_bull,6,2023,0,71.0,6.0
ALO,aston_martin,6,2023,C3,1.0,55.0
ALO,aston_martin,6,2023,C4,55.0,2.0
ALO,aston_martin,6,2023,0,56.0,23.0
LEC,ferrari,6,2023,C3,1.0,44.0
LEC,ferrari,6,2023,C4,45.0,11.0
LEC,ferrari,6,2023,0,56.0,23.0
STR,aston_martin,6,2023,C3,1.0,52.0
STR,aston_martin,6,2023,0,52.0,3.0
SAR,williams,6,2023,C4,1.0,20.0
SAR,williams,6,2023,C3,21.0,3.0
SAR,williams,6,2023,C5,24.0,29.0
SAR,williams,6,2023,0,53.0,24.0
MAG,haas,6,2023,C3,1.0,56.0
MAG,haas,6,2023,0,57.0,15.0
DEV,alphatauri,6,2023,C4,1.0,53.0
DEV,alphatauri,6,2023,0,54.0,24.0
TSU,alphatauri,6,2023,C4,1.0,53.0
TSU,alphatauri,6,2023,0,54.0,23.0
ALB,williams,6,2023,C4,1.0,18.0
ALB,williams,6,2023,C3,19.0,34.0
ALB,williams,6,2023,0,53.0,25.0
ZHO,alfa,6,2023,C5,1.0,1.0
ZHO,alfa,6,2023,C3,2.0,51.0
ZHO,alfa,6,2023,0,53.0,25.0
HUL,haas,6,2023,C4,1.0,1.0
HUL,haas,6,2023,C3,2.0,53.0
HUL,haas,6,2023,0,55.0,5.0
HUL,haas,6,2023,0,60.0,17.0
OCO,alpine,6,2023,C4,1.0,32.0
OCO,alpine,6,2023,C3,33.0,22.0
OCO,alpine,6,2023,0,55.0,24.0
NOR,mclaren,6,2023,C4,1.0,50.0
NOR,mclaren,6,2023,C3,51.0,4.0
NOR,mclaren,6,2023,0,55.0,23.0
HAM,mercedes,6,2023,C4,1.0,31.0
HAM,mercedes,6,2023,C3,32.0,23.0
HAM,mercedes,6,2023,0,55.0,24.0
SAI,ferrari,6,2023,C3,1.0,33.0
SAI,ferrari,6,2023,C4,34.0,22.0
SAI,ferrari,6,2023,0,56.0,23.0
RUS,mercedes,6,2023,C3,1.0,54.0
RUS,mercedes,6,2023,0,55.0,24.0
BOT,alfa,6,2023,C3,1.0,51.0
BOT,alfa,6,2023,0,52.0,26.0
PIA,mclaren,6,2023,C3,1.0,54.0
VER,red_bull,7,2023,C2,1.0,26.0
VER,red_bull,7,2023,C1,27.0,26.0
VER,red_bull,7,2023,C3,53.0,16.0
HAM,mercedes,7,2023,C3,1.0,27.0
HAM,mercedes,7,2023,C2,25.0,26.0
HAM,mercedes,7,2023,C3,51.0,19.0
RUS,mercedes,7,2023,C3,1.0,25.0
RUS,mercedes,7,2023,C2,26.0,20.0
RUS,mercedes,7,2023,C3,46.0,24.0
PER,red_bull,7,2023,C2,1.0,27.0
PER,red_bull,7,2023,C1,28.0,23.0
PER,red_bull,7,2023,C3,51.0,16.0
SAI,ferrari,7,2023,C3,1.0,18.0
SAI,ferrari,7,2023,C2,16.0,26.0
SAI,ferrari,7,2023,C1,42.0,25.0
STR,aston_martin,7,2023,C3,1.0,17.0
STR,aston_martin,7,2023,C3,15.0,23.0
STR,aston_martin,7,2023,C1,35.0,32.0
ALO,aston_martin,7,2023,C3,1.0,22.0
ALO,aston_martin,7,2023,C3,20.0,28.0
ALO,aston_martin,7,2023,C1,45.0,22.0
OCO,alpine,7,2023,C3,1.0,16.0
OCO,alpine,7,2023,C2,14.0,22.0
OCO,alpine,7,2023,C1,36.0,31.0
ZHO,alfa,7,2023,C3,1.0,9.0
ZHO,alfa,7,2023,C1,10.0,27.0
ZHO,alfa,7,2023,C1,37.0,30.0
GAS,alpine,7,2023,C3,1.0,22.0
GAS,alpine,7,2023,C2,20.0,20.0
GAS,alpine,7,2023,C1,40.0,27.0
LEC,ferrari,7,2023,C1,1.0,16.0
LEC,ferrari,7,2023,C1,17.0,50.0
TSU,alphatauri,7,2023,C3,1.0,10.0
TSU,alphatauri,7,2023,C1,11.0,24.0
TSU,alphatauri,7,2023,C2,35.0,32.0
PIA,mclaren,7,2023,C3,1.0,19.0
PIA,mclaren,7,2023,C1,18.0,22.0
PIA,mclaren,7,2023,C2,40.0,26.0
DEV,alphatauri,7,2023,C3,1.0,9.0
DEV,alphatauri,7,2023,C1,10.0,29.0
DEV,alphatauri,7,2023,C2,39.0,27.0
HUL,haas,7,2023,C3,1.0,11.0
HUL,haas,7,2023,C2,9.0,18.0
HUL,haas,7,2023,C1,27.0,17.0
HUL,haas,7,2023,C2,44.0,22.0
ALB,williams,7,2023,C3,1.0,16.0
ALB,williams,7,2023,C1,17.0,21.0
ALB,williams,7,2023,C2,38.0,28.0
NOR,mclaren,7,2023,C3,1.0,3.0
NOR,mclaren,7,2023,C1,2.0,21.0
NOR,mclaren,7,2023,C2,23.0,28.0
NOR,mclaren,7,2023,C3,51.0,18.0
MAG,haas,7,2023,C3,1.0,10.0
MAG,haas,7,2023,C2,11.0,14.0
MAG,haas,7,2023,C1,25.0,18.0
MAG,haas,7,2023,C2,43.0,23.0
BOT,alfa,7,2023,C3,1.0,5.0
BOT,alfa,7,2023,C1,6.0,34.0
BOT,alfa,7,2023,C1,40.0,26.0
SAR,williams,7,2023,C2,1.0,17.0
SAR,williams,7,2023,C1,18.0,19.0
VER,red_bull,8,2023,C4,1.0,12.0
VER,red_bull,8,2023,C3,13.0,30.0
VER,red_bull,8,2023,C4,43.0,28.0
GAS,alpine,8,2023,C5,1.0,10.0
GAS,alpine,8,2023,C3,11.0,23.0
GAS,alpine,8,2023,C3,34.0,37.0
PER,red_bull,8,2023,C3,1.0,37.0
PER,red_bull,8,2023,C4,38.0,31.0
PER,red_bull,8,2023,C5,69.0,2.0
ALO,aston_martin,8,2023,C4,1.0,12.0
ALO,aston_martin,8,2023,C3,13.0,29.0
ALO,aston_martin,8,2023,C3,42.0,29.0
LEC,ferrari,8,2023,C4,1.0,39.0
LEC,ferrari,8,2023,C3,40.0,31.0
STR,aston_martin,8,2023,C4,1.0,11.0
STR,aston_martin,8,2023,C3,12.0,16.0
STR,aston_martin,8,2023,C3,28.0,43.0
SAR,williams,8,2023,C4,1.0,7.0
MAG,haas,8,2023,C3,1.0,35.0
MAG,haas,8,2023,C4,36.0,18.0
MAG,haas,8,2023,C4,54.0,16.0
DEV,alphatauri,8,2023,C4,1.0,11.0
DEV,alphatauri,8,2023,C3,12.0,39.0
DEV,alphatauri,8,2023,C3,51.0,19.0
TSU,alphatauri,8,2023,C4,1.0,1.0
TSU,alphatauri,8,2023,C3,2.0,1.0
TSU,alphatauri,8,2023,C3,3.0,68.0
ALB,williams,8,2023,C4,1.0,13.0
ALB,williams,8,2023,C3,13.0,58.0
ZHO,alfa,8,2023,C4,1.0,12.0
ZHO,alfa,8,2023,C3,13.0,20.0
ZHO,alfa,8,2023,C3,33.0,37.0
HUL,haas,8,2023,C4,1.0,11.0
HUL,haas,8,2023,C3,12.0,20.0
HUL,haas,8,2023,C3,32.0,38.0
OCO,alpine,8,2023,C4,1.0,12.0
OCO,alpine,8,2023,C3,13.0,24.0
OCO,alpine,8,2023,C3,37.0,34.0
NOR,mclaren,8,2023,C4,1.0,12.0
NOR,mclaren,8,2023,C3,13.0,23.0
NOR,mclaren,8,2023,C3,36.0,36.0
HAM,mercedes,8,2023,C4,1.0,12.0
HAM,mercedes,8,2023,C3,13.0,28.0
HAM,mercedes,8,2023,C4,41.0,30.0
SAI,ferrari,8,2023,C4,1.0,38.0
SAI,ferrari,8,2023,C3,39.0,32.0
RUS,mercedes,8,2023,C4,1.0,12.0
RUS,mercedes,8,2023,C3,13.0,42.0
BOT,alfa,8,2023,C3,1.0,36.0
BOT,alfa,8,2023,C4,37.0,34.0
PIA,mclaren,8,2023,C4,1.0,12.0
PIA,mclaren,8,2023,C3,13.0,25.0
VER,red_bull,9,2023,C4,1.0,24.0
VER,red_bull,9,2023,C3,25.0,25.0
VER,red_bull,9,2023,C4,50.0,20.0
VER,red_bull,9,2023,C5,70.0,5.0
GAS,alpine,9,2023,C4,1.0,14.0
GAS,alpine,9,2023,C3,15.0,30.0
GAS,alpine,9,2023,C4,45.0,27.0
PER,red_bull,9,2023,C4,1.0,25.0
PER,red_bull,9,2023,C4,26.0,25.0
PER,red_bull,9,2023,C3,51.0,21.0
ALO,aston_martin,9,2023,C3,1.0,15.0
ALO,aston_martin,9,2023,C4,16.0,29.0
ALO,aston_martin,9,2023,C4,45.0,27.0
LEC,ferrari,9,2023,C4,1.0,15.0
LEC,ferrari,9,2023,C4,16.0,32.0
LEC,ferrari,9,2023,C3,48.0,24.0
STR,aston_martin,9,2023,C4,1.0,15.0
STR,aston_martin,9,2023,C3,16.0,21.0
STR,aston_martin,9,2023,C3,37.0,18.0
STR,aston_martin,9,2023,C4,55.0,17.0
SAR,williams,9,2023,C4,1.0,14.0
SAR,williams,9,2023,C3,15.0,29.0
SAR,williams,9,2023,C3,44.0,27.0
MAG,haas,9,2023,C3,1.0,1.0
MAG,haas,9,2023,C4,2.0,1.0
MAG,haas,9,2023,C3,3.0,32.0
MAG,haas,9,2023,C3,35.0,37.0
DEV,alphatauri,9,2023,C4,1.0,12.0
DEV,alphatauri,9,2023,C3,13.0,25.0
DEV,alphatauri,9,2023,C4,38.0,33.0
TSU,alphatauri,9,2023,C4,1.0,1.0
TSU,alphatauri,9,2023,C3,2.0,22.0
TSU,alphatauri,9,2023,C3,24.0,20.0
TSU,alphatauri,9,2023,C4,44.0,27.0
ALB,williams,9,2023,C4,1.0,14.0
ALB,williams,9,2023,C3,15.0,27.0
ALB,williams,9,2023,C3,42.0,30.0
ZHO,alfa,9,2023,C4,1.0,8.0
ZHO,alfa,9,2023,C3,9.0,30.0
ZHO,alfa,9,2023,C3,39.0,32.0
HUL,haas,9,2023,C4,1.0,14.0
HUL,haas,9,2023,C3,12.0,2.0
OCO,alpine,9,2023,C4,1.0,14.0
OCO,alpine,9,2023,C3,15.0,26.0
OCO,alpine,9,2023,C3,41.0,30.0
NOR,mclaren,9,2023,C4,1.0,14.0
NOR,mclaren,9,2023,C3,15.0,27.0
NOR,mclaren,9,2023,C3,42.0,30.0
HAM,mercedes,9,2023,C4,1.0,14.0
HAM,mercedes,9,2023,C3,15.0,28.0
HAM,mercedes,9,2023,C4,43.0,29.0
SAI,ferrari,9,2023,C4,1.0,15.0
SAI,ferrari,9,2023,C4,16.0,30.0
SAI,ferrari,9,2023,C3,46.0,26.0
RUS,mercedes,9,2023,C4,1.0,14.0
RUS,mercedes,9,2023,C3,15.0,27.0
RUS,mercedes,9,2023,C4,42.0,30.0
BOT,alfa,9,2023,C3,1.0,21.0
BOT,alfa,9,2023,C4,22.0,19.0
BOT,alfa,9,2023,C3,41.0,30.0
PIA,mclaren,9,2023,C4,1.0,14.0
PIA,mclaren,9,2023,C3,15.0,8.0
PIA,mclaren,9,2023,C3,23.0,19.0
VER,red_bull,10,2023,C2,1.0,33.0
VER,red_bull,10,2023,C3,34.0,22.0
GAS,alpine,10,2023,C2,1.0,31.0
GAS,alpine,10,2023,C3,32.0,18.0
PER,red_bull,10,2023,C2,1.0,28.0
PER,red_bull,10,2023,C3,29.0,24.0
ALO,aston_martin,10,2023,C2,1.0,34.0
ALO,aston_martin,10,2023,C3,34.0,22.0
LEC,ferrari,10,2023,C2,1.0,18.0
LEC,ferrari,10,2023,C1,19.0,14.0
LEC,ferrari,10,2023,C2,33.0,20.0
STR,aston_martin,10,2023,C2,1.0,32.0
STR,aston_martin,10,2023,C3,32.0,24.0
SAR,williams,10,2023,C2,1.0,29.0
SAR,williams,10,2023,C3,30.0,23.0
MAG,haas,10,2023,C2,1.0,32.0
DEV,alphatauri,10,2023,C3,1.0,27.0
DEV,alphatauri,10,2023,C2,28.0,5.0
DEV,alphatauri,10,2023,C3,33.0,20.0
TSU,alphatauri,10,2023,C3,1.0,14.0
TSU,alphatauri,10,2023,C1,15.0,18.0
TSU,alphatauri,10,2023,C3,33.0,20.0
ALB,williams,10,2023,C2,1.0,32.0
ALB,williams,10,2023,C3,33.0,24.0
ZHO,alfa,10,2023,C2,1.0,24.0
ZHO,alfa,10,2023,C1,25.0,9.0
ZHO,alfa,10,2023,C3,34.0,19.0
HUL,haas,10,2023,C1,1.0,7.0
HUL,haas,10,2023,C2,8.0,25.0
HUL,haas,10,2023,C3,33.0,20.0
OCO,alpine,10,2023,C3,1.0,9.0
NOR,mclaren,10,2023,C2,1.0,33.0
NOR,mclaren,10,2023,C1,34.0,19.0
HAM,mercedes,10,2023,C2,1.0,33.0
HAM,mercedes,10,2023,C3,34.0,22.0
SAI,ferrari,10,2023,C2,1.0,26.0
SAI,ferrari,10,2023,C1,27.0,26.0
RUS,mercedes,10,2023,C3,1.0,31.0
RUS,mercedes,10,2023,C2,29.0,24.0
BOT,alfa,10,2023,C1,1.0,32.0
BOT,alfa,10,2023,C3,33.0,20.0
PIA,mclaren,10,2023,C2,1.0,29.0
VER,red_bull,11,2023,C4,1.0,26.0
VER,red_bull,11,2023,C3,24.0,28.0
VER,red_bull,11,2023,C4,52.0,22.0
NOR,mclaren,11,2023,C4,1.0,17.0
NOR,mclaren,11,2023,C3,18.0,27.0
NOR,mclaren,11,2023,C4,45.0,29.0
PER,red_bull,11,2023,C3,1.0,27.0
PER,red_bull,11,2023,C4,25.0,24.0
PER,red_bull,11,2023,C4,43.0,31.0
HAM,mercedes,11,2023,C4,1.0,19.0
HAM,mercedes,11,2023,C3,17.0,33.0
HAM,mercedes,11,2023,C4,50.0,24.0
PIA,mclaren,11,2023,C4,1.0,20.0
PIA,mclaren,11,2023,C3,19.0,24.0
PIA,mclaren,11,2023,C4,43.0,31.0
RUS,mercedes,11,2023,C3,1.0,28.0
RUS,mercedes,11,2023,C4,29.0,18.0
RUS,mercedes,11,2023,C4,47.0,24.0
LEC,ferrari,11,2023,C4,1.0,20.0
